address,basePool0,basePool1,yfi,backstop,ghouls,rope,stakedRopeAmount,unisock,pooliJudge,pooliLawyer,pooliSupporter,defiShare,defiAmount,nftShare,nftAmount,poolyShare,poolyAmount,totalAmount,share,chain
0xb1328907b14700379905d6d733fb0b31e46f3d62,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0xb158572fc732ab7f4b3616871840726abc6a8015,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xb19edfb5ee9896637227cb61a4eaeadb2cba49d1,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0xb1f72d694711fce55c62ea97bd3739ff11cef986,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xb246275ab015cd3a62ad46b992b92e4e2ee10df9,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xb247a77d45b9afd9e1d125891fbe932ed4132e55,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xb26b91763e7ad3d583d0acd6d2d80e125becfaae,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xb3313b023e68cda95d7b625200e1b0fe6335a0c2,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xb3abc96cb9a61576c03c955d75b703a890a14aa0,,,FALSE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Arbitrum
0xb3cf3a3f632ab8a37ed2d628a1fc6f4a43f1c677,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xb3fb91ed9d93b89428fbdd618cb3b135174795d9,,,FALSE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Arbitrum
0xb423973fb9e26dc8b02e9273928417a2da0e0e0e,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0xb42573ddb86b68429c8f791ed0f2b79d2ca95588,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xb43a03a66c0c66268aa5ba25df0b8d9c62138a10,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Optimism
0xb49753932957f774aa0c7af29cfa9267f87ffbc7,,,FALSE,,0,4,53,0,0,0,0,0,0,14.25,8260.662,0,0,8260.662,14.25,Arbitrum
0xb5916a124e3eb106ba5bcd653d76932d34d0badd,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xb5dc07e23308ec663e743b1196f5a5569e4e0555,,,FALSE,,0,0,11,0,0,0,1,0,0,2.75,1594.163,1,552.571,2146.734,3.75,Arbitrum
0xb5fef8e426269bc80f8acae2906dea8d5f329cdd,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xb6da9e22bfb5c4d5fef69b936817e9a44866b1d1,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xb72ca7ee0aa8ad85a4ffd2873baca90bbf85c1c4,,,FALSE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Arbitrum
0xb7a31346433430d92846f0181c55fc506b9b22d8,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xb92f6e68bc67c2645b990438facc7645ad23896a,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xb9395ceab59a1bc6d089bf934170d6b44a6f0be2,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xb941f9b7566e7108332a9ec187d222a1cc05e422,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Optimism
0xb9801179368231ca11b1f93acb5395c2bcd31998,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xb98b88a09998b596648f41a4a27d0237eda58ba6,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xb98c9ced420a137d3def9c62d99dde55d4d8879f,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xb9b8ef61b7851276b0239757a039d54a23804cbb,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0xb9be40bdec31ec3935830acc8bcaad1a431f8bb0,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xb9cdf9c22f204118af35d3293fe57a356dd9c8c8,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xba0111f5ec1b6f2f092e9730f5f64840f3b42c95,,,FALSE,enlisted,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xba12110198f2127eb1c724ccf7f38af4468b7c1e,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xba15e4b3de40a30ab1f8475073b2912c65fc0c46,,,FALSE,,0,0,0,0,0,1,1,0,0,0,0,11,6078.281,6078.281,11,Arbitrum
0xbaa32387bd55553ec806622d524b12bbb8242a19,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xbb79f76c92c2b3e7ffd5095a91dfdf06932558d5,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xbc9a9fe486e471f33d68b442e699add34a8d1689,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xbcb4c8386c097589e7825aaeb9e7c6295835f1d6,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xbd2c1b24fb52d272c339e2a01496cc79eeb46726,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Optimism
0xbdfc087a5c32f6b6e425697c1a19a10e378136ee,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xbe0284a4a260df4c58eec491d41995ceee3fac58,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0xbe4feae32210f682a41e1c41e3eaf4f8204cd29e,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0xbea0ead2e37aa29358595f5ae6a81ccbcdedee4f,,,FALSE,,9,0,0,0,0,0,0,0,0,9,5217.26,0,0,5217.26,9,Arbitrum
0xbefdd1a4321efb44b698afe45e0cb467ba9495d5,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xc006966e446892b8ebd2b378c4fdcc081ad42c10,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xc080324f33d5a591bfb7e7d504e62d20c7ebac48,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xc111b4b681ce97c21b166b67cd3c4e63a1325e77,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xc13456a34305e9265e907f70f76b1ba6e2055c8b,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xc18ac53ebdbc65be104a70570f8fdb3dcc08079f,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xc1f3ebe56fe3a32adac585e7379882cf0e5a6d87,,,FALSE,,3,0,0,0,0,0,0,1,678.6051,3,1739.087,0,0,2417.692,4,Arbitrum
0xc2a1db4cf8319e11e0851a912927ec46c1c58b17,,Staked,FALSE,,3,0,0,0,0,0,0,1,678.6051,3,1739.087,0,0,2417.692,4,Arbitrum
0xc2fe1d486b10aa2083e9e6c80fec25ff6ebe9e12,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xc31251527da8029370a6be8a80c4b18a96cccf97,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xc33f25e3a49e52eb37ba89c70d883d452b1fb76b,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xc391791ecbb9b8cccc9e708fc847e941af8025b2,,,FALSE,,0,6,23,0,0,0,0,0,0,7.25,4202.793,0,0,4202.793,7.25,Arbitrum
0xc3bb5f9c28f7df628c20ce447ad4a8251f338482,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xc4183eb94164c5e7a3a5d5bcf70fcd6e7adc5f75,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xc51447ad3b831dfc5603b92bfa46a06637250851,,,FALSE,,7,0,0,0,0,0,0,0,0,7,4057.869,0,0,4057.869,7,Optimism
0xc58fc00860796fade2eab9e5b761f4855374cd39,,,FALSE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Optimism
0xc5f459cf3d0326c33b3acfabcbfe49e47aaf5c44,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xc61288821b4722ce29249f0ba03b633f0be46a5a,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Optimism
0xc67c11d0bed08193dfb5021cf3db74c86fed5f55,Staked,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xc72d57b880a988d120141f09328f7daef527a8b0,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xc7433d4ff9be3a82edd4a73688588971f64f463e,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0xc7cffb264c3793c40e77b1575bb55004c78588a8,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xc7d2fde79bdae639115607a5bddd1596058e9c29,,,TRUE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Arbitrum
0xc7df7cb02aa38b8b7c673f490b766fe0df20dafb,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xc80f256367bbe0dea36840819c586b41f911d968,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xc8191d93230187970f679b52e78b2ad3bf665e23,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xc887c8b79bca3f9b6daecddfb68e75e55d4e43a2,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0xc8c6bed3c421d3b5ddd0627c7d3ad1f95eab2d67,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0xc8e0345596d7196941e61d3ab607e57fe61f85e7,,,FALSE,,411,0,0,1,0,0,0,0,0,412,238834.6,0,0,238834.6,412,Arbitrum
0xc8f88b4aef57ac93fe41390194c3a4d77d7df744,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0xc99ceca50a9a58731e7c31425a372cb6fbd59c6d,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xc9c67603d3107ad53d1816d3096b5b36b52cdedc,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xca398e17d838f26a7e39efc31d67fae20118272b,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xca6f3defbc6041299837725f6430f33b0f24e5c0,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Optimism
0xca768c37ba6ec3d67be7b47bbe1f1c94ca216f46,,,FALSE,,0,0,0,0,0,1,0,0,0,0,0,10,5525.71,5525.71,10,Optimism
0xca9ba74ee20917211ef646ac51accc287f27538b,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xcac59f91e4536bc0e79ab816a5cd54e89f10433c,,,FALSE,,2,0,0,0,0,0,1,0,0,2,1159.391,1,552.571,1711.962,3,Arbitrum
0xcaed230e3a8ac5fa16595810ade9cb739f47f6ba,,,FALSE,,6,0,0,0,0,0,0,0,0,6,3478.173,0,0,3478.173,6,Arbitrum
0xcb067854146d9e0906daffc403aeb73ac2fcf128,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xcb15649d7b7a1eb01fb1acd14809de6cf82aa1a0,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0xcb53a818042db647cb01672751b0e4efca29cf55,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xcc05590ba009b10cb30a7b7e87e2f517ea2f4301,,,FALSE,,0,2,4,0,0,0,0,0,0,1.5,869.5433,0,0,869.5433,1.5,Arbitrum
0xcc2005844aeabbd4d663f7c45c9bd1369eb062b3,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xcc6543a434ff462435175b850545519b146f62d0,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xcca178a04d83af193330c7927fb9a42212fb1c25,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xccbc4f5bf3e82e350af16a1e5c9ab7a27d698c80,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xcd7c9b06cbd167e8a2b09af5471441674fbe1ed8,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xcdb13929674d13e1794beabfbe3e64cc93d10005,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xce4b87301ad7c336ef2f1b822ad8bd7e86249ebc,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xce76b221defc722fcffe27a43c7e95b8138373e5,,,FALSE,enlisted,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0xcf6e8924203ac248e3f6e7fbca15a63b81f665a7,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xcf6f862111c4fa10ef350189d23b825eabffa7cf,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xcfa69328a74c0eac388b889c21eb3ddd9d41a025,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xcfc14d1dc16f9c737355b678442d7491dc5183bc,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Optimism
0xcffe08bdf20918007f8ab268c32f8756494fc8d8,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xd02ae906edc339872b8300020fc4411c4f4036e1,,,FALSE,,0,0,0,0,0,0,3,0,0,0,0,3,1657.713,1657.713,3,Optimism
0xd0594d3984eb00d2730db00531f87e89a63645dd,,,FALSE,,0,3,8,0,0,0,0,0,0,2.75,1594.163,0,0,1594.163,2.75,Optimism
0xd0793c144c7e09c3d7e0da7a8384c31d0577f838,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xd0adbc8937b3b1f79a815ec7565352fc343edfab,,,FALSE,,10,0,0,0,0,0,0,0,0,10,5796.956,0,0,5796.956,10,Optimism
0xd2ce2670a6428c9ba41c2878a498a2a8c0c1748c,,,FALSE,,0,2,26,0,0,0,0,1,678.6051,7,4057.869,0,0,4736.474,8,Arbitrum
0xd2e5663dc71344fb620f974953c4dfb3d65d16c2,,,FALSE,,0,7,10,0,0,0,0,0,0,4.25,2463.706,0,0,2463.706,4.25,Optimism
0xd30f2888e7928b52ea5bf4cb1d323e0531afe272,,,FALSE,,4,0,0,0,0,0,0,0,0,4,2318.782,0,0,2318.782,4,Optimism
0xd319f112bf73eae5e3cf06bf8d4076cc5f8b1cd5,,,FALSE,,4,0,0,0,0,0,0,0,0,4,2318.782,0,0,2318.782,4,Arbitrum
0xd334533980c201c1b93e39bbe6bd1e04be5c0f5d,,,FALSE,,3,0,0,0,0,0,0,0,0,3,1739.087,0,0,1739.087,3,Arbitrum
0xd35dc42c3812ace3d313f8303114b731d428a0fa,,,TRUE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Arbitrum
0xd3c31b778e5bc4f343ebf985ddfa4caf7a44ee9a,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0xd442deb96b90e3b3135653705c3ef1feefb346be,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xd4da14fbe0988d7e27cdcbfe92322527b11abd51,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xd5442c49777d293bebe36c7e648b94da9024f66d,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0xd56ee5ba5a52e15f309108bdd6247c69b4f624c2,,Staked,FALSE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Arbitrum
0xd5a498bbc6d21e4e1cdbb8fec58e3ecd7124fb43,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xd63a8b9699fbe0b0b70c443cda57cd667a77d1b2,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xd66dcff7d207dd5c5d7323d99cc57d00fa92d4ea,,,TRUE,,0,0,0,0,0,0,0,3,2035.815,0,0,0,0,2035.815,3,Arbitrum
0xd67af788ecb24e04a37dbd1e327a024d2e4beed3,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xd683b78e988ba4bdb9fa0e2012c4c36b7cc96aad,Staked,,TRUE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Arbitrum
0xd6d30f186e802c1558b8137bd730f7f4aec17ae7,,Staked,TRUE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Optimism
0xd77c6bb30cee69c435948709838eb99d60b33bf2,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xd8c74902076a815a3d543688f9030037f2a494d8,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xd8c84eac995150662cc052e6ac76ec184fcf1122,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0xd8dea87ddcc0c3c1464ded6102e4d3e829d0ae41,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xd8f6877aec57c3d70f458c54a1382ddc90522e7d,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xd8fbb76d51fcb06d6d8dc29d0d3d69d2a6f41b0c,,,TRUE,,0,20,23,0,0,0,0,1,678.6051,10.75,6231.727,0,0,6910.332,11.75,Arbitrum
0xd93c2407b4ad6ec2ddc383e7481e5dde9870f48d,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xd93e1404d732cfea9f7d863c92efe4e408857b7a,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xd99687ba7bd3d8a96ad3d4a7a9f15493750c5bdb,,,FALSE,,0,4,34,0,0,0,0,0,0,9.5,5507.108,0,0,5507.108,9.5,Optimism
0xd9b94c02e2526f11c6dd2deebd1e64e7afa0be23,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xd9d836ebc67abeec65b29e586f89816dab991f69,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xda7fc7825eba671c937d4ec6517f66248caa8ef2,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xdadb0d23f30ea579256c224f7319acae8a61a993,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xdae5bcee5fed1c2d1d17610424c215169df5b1aa,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xdae6ca75bb2afd213e5887513d8b1789122eaaea,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xdaf6f334d49abf1065e6d1dbf5ea04f563d424c2,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xdb704df06a7fa515fe77b30595451346198bc44c,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xdba9648ff976995bd31d9ee9a76d2a95813d6b6b,,,FALSE,,0,8,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xdbab0b75921e3008fd0bb621a8248d969d2d2f0d,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Optimism
0xdc66441f5a58ad1dd983bb0e3eb17ef8df530383,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xddadff7e0c08332c982d26738979fd619caea6b6,,,FALSE,,1,0,1,0,0,0,0,0,0,1.25,724.6194,0,0,724.6194,1.25,Arbitrum
0xddf543429e415a262e7617d76196621cb8375d20,,,FALSE,,4,0,0,0,0,0,0,0,0,4,2318.782,0,0,2318.782,4,Arbitrum
0xde055950ccaaf115c8d76b33e6503ee403875ccb,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xdf0bcb3bfbfaa1471639cb04063c077153aae406,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xdf67361193d52ee42cb759eb98ce2c7978dd440e,,,FALSE,,7,0,0,0,0,0,0,0,0,7,4057.869,0,0,4057.869,7,Arbitrum
0xdfa0387f173904fbf36ad26b63279ac47624b55e,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xdfb7009edd56ada61ce83ef03111815efa604c7e,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xdfdd672fbb6d47432e89b3c2b8d1e10d28bb77ed,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xe029b0ffd723cc633bccddea51d7cfe11866f521,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xe02a25580b96be0b9986181fd0b4cf2b9fd75ec2,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xe03d3ba9b81a9f71a39d2a1befd5587d698b220e,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xe08d4f39b64597491bf3cdddc2dd7bd72e04847b,,,FALSE,,1,4,17,0,0,0,1,0,0,6.25,3623.097,1,552.571,4175.668,7.25,Arbitrum
0xe11aa477f5628c2cc053c4d8c9b2852d16aba739,,,FALSE,,0,2,25,0,0,0,0,0,0,6.75,3912.945,0,0,3912.945,6.75,Arbitrum
0xe126d84a1c2018b5f5ff821c1539eb8c53f27bf2,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xe1b3011dbc9bf8d30751a3a9866ef452f9ef5c9b,,,FALSE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Optimism
0xe29891da3b7ba6cdb16c230198ff77b38d172f2c,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Optimism
0xe2cf670ffb5a6ed270d600fe66ee36e4cb4f56f7,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xe32339ea896fdfb5a12ad41c97843d1b3e33d5f1,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xe35a42153fecf7710733252fd8ef16b92fac4b95,,,FALSE,,0,9,10,0,0,0,0,0,0,4.75,2753.554,0,0,2753.554,4.75,Arbitrum
0xe36bd8c15a83b89e2e49806d7312846069755c63,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0xe3a1ebb9a3de6e32b1444c43fb3d651b758570ab,,,FALSE,,0,0,0,0,0,0,2,0,0,0,0,2,1105.142,1105.142,2,Optimism
0xe3f39695d97f39eb5f7d5d8c944f71e3b0c9961d,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xe40a35702d7ba6d1047067399e586f1c9a6ea417,,,FALSE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xe4453d379deb10667e13ba4d561e2c7fd3e99ff8,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Optimism
0xe4fb9ca52e39b83be69e74e7fac8f807a9c16ef9,,,TRUE,,0,0,0,0,0,0,0,1,678.6051,0,0,0,0,678.6051,1,Arbitrum
0xe50548454ec410bed6b2338d77121aa67d277ff4,,,TRUE,,0,0,0,0,0,0,0,2,1357.21,0,0,0,0,1357.21,2,Arbitrum
0xe507f2d7de97c783a60fef9f1c4a4dade2b0a989,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Arbitrum
0xe5691dfc88e01c16f46560e1a5e6a5ebf0678bf9,,,FALSE,,2,0,0,0,0,0,0,0,0,2,1159.391,0,0,1159.391,2,Arbitrum
0xe5b3789447dc04ec44547a17e358f701531890e6,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xe619d906188cff594d3396c1f82f66ef00dea82c,,,FALSE,,2,0,0,0,0,0,1,0,0,2,1159.391,1,552.571,1711.962,3,Arbitrum
0xe64d330cc8654520815aa3ce90613d89b855e3a0,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xe679d21696f2d833e1d92cf44f88a78e796756a3,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
0xe6a664759836e455d61bdb42c7b8815a59e20a98,,,FALSE,,1,0,0,0,0,0,0,0,0,1,579.6956,0,0,579.6956,1,Arbitrum
0xe6c55b0af75151960005eabae3fe19528c1b131b,,,FALSE,,0,0,0,0,0,0,1,0,0,0,0,1,552.571,552.571,1,Optimism
